Handle;Title;Body (HTML);Vendor;Product Category;Type;Tags;Published;Option1 Name;Option1 Value;Option2 Name;Option2 Value;Option3 Name;Option3 Value;Variant SKU;Variant Grams;Variant Inventory Tracker;Variant Inventory Policy;Variant Fulfillment Service;Variant Price;Variant Compare At Price;Variant Requires Shipping;Variant Taxable;Variant Barcode;Image Src;Image Position;Image Alt Text;Gift Card;SEO Title;SEO Description;Google Shopping / Google Product Category;Google Shopping / Gender;Google Shopping / Age Group;Google Shopping / MPN;Google Shopping / Condition;Google Shopping / Custom Product;Google Shopping / Custom Label 0;Google Shopping / Custom Label 1;Google Shopping / Custom Label 2;Google Shopping / Custom Label 3;Google Shopping / Custom Label 4;Variant Image;Variant Weight Unit;Variant Tax Code;Cost per item;Included / France;Price / France;Compare At Price / France;Included / International;Price / International;Compare At Price / International;Included / Union europeenne;Price / Union europeenne;Compare At Price / Union europeenne;Status
stimulateur-connecte-satisfyer-little-secret-noir;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/stimulateur-connecte-satisfyer-little-secret-noir.png?v=1699041909;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
stimulateur-connecte-satisfyer-little-secret-noir;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/stimulateur-connecte-satisfyer-little-secret-noir_1.png?v=1699041909;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
stimulateur-connecte-satisfyer-little-secret-noir;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/stimulateur-connecte-satisfyer-little-secret-noir_2.png?v=1699041909;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
preservatifs-masculins-my-size-69-mm;"Pr?servatifs masculins ""My size"" 69 mm";"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">LARGE VARI?T? - Choisissez parmi notre assortiment de pr?servatifs naturels, bleus, c?tel?s et aromatis?s ? la fraise en fonction de votre humeur ou de vos pr?f?rences.</li>
<li data-mce-fragment=""1"">LE PR?SERVATIF : les largeurs de nos pr?servatifs sont ajustables pour s'adapter parfaitement ? chaque personne ; Cela r?duit l'effort n?cessaire et le contact possible avec les ongles lors de leur pose.</li>
<li data-mce-fragment=""1"">HYPOALLERG?NIQUE ET PRESQUE SANS ODEUR, NATURELLEMENT - Avec une ?paisseur de 0,07 mm, le pr?servatif est ultra fin, am?liorant l'intensit? et la sensibilit?. Le latex de caoutchouc naturel de qualit? sup?rieure les rend hypoallerg?niques et presque inodores.</li>
<li data-mce-fragment=""1"">DURABLE ET 100% VEGAN : Seules des mati?res premi?res exemptes d'ingr?dients d'origine animale et non test?es sur des animaux sont utilis?es dans la fabrication des produits MY.SIZE.</li>
<li data-mce-fragment=""1"">L'OFFRE : 10 pr?servatifs MY.SIZE d?clin?s en 4 variantes : 4 Classic, 2 Ribbed, 2 Flavor, 2 Color. 49mm. Marquage CE. Conform?ment ? la directive europ?enne 93/42/CEE relative aux dispositifs m?dicaux. Disponible dans d'autres largeurs nominales. Application de jaugeage en ligne gratuite incluse.</li>
</ul>";MY SIZE;;;;VRAI;Unit?s;3;;;;;;0.0;shopify;deny;manual;4.99;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107638_e91be1ac9566ce856081e360eeecce7a_1.jpg?v=1698967676;1;;FAUX;;;;;;;;;;;;;;;kg;;1.85;VRAI;;;VRAI;;;VRAI;;;active
preservatifs-masculins-my-size-69-mm;;;;;;;;;10;;;;;;0.0;;deny;manual;12.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107639_e98ce9c18f15fdb44fbcb660c8624e3c_1.jpg?v=1698967687;2;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107638_e91be1ac9566ce856081e360eeecce7a_1.jpg?v=1698967676;kg;;5.94;;;;;;;;;;
preservatifs-masculins-my-size-69-mm;;;;;;;;;28;;;;;;0.0;shopify;deny;manual;24.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141262_a82cb0035b3615aba08d0b87278dfbfe_1.jpg?v=1698967691;3;;;;;;;;;;;;;;;;;kg;;14.67;;;;;;;;;;
preservatifs-masculins-my-size-69-mm;;;;;;;;;36;;;;;;0.0;;deny;manual;29.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107639_e98ce9c18f15fdb44fbcb660c8624e3c_1.jpg?v=1698967687;kg;;12.66;;;;;;;;;;
preservatifs-masculins-my-size-69-mm;;;;;;;;;80;;;;;;0.0;;deny;manual;54.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141262_a82cb0035b3615aba08d0b87278dfbfe_1.jpg?v=1698967691;kg;;30.49;;;;;;;;;;
preservatifs-masculins-my-size-64-mm;"Pr?servatifs masculins ""My size"" 64 mm";"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">LARGE VARI?T? - Choisissez parmi notre assortiment de pr?servatifs naturels, bleus, c?tel?s et aromatis?s ? la fraise en fonction de votre humeur ou de vos pr?f?rences.</li>
<li data-mce-fragment=""1"">LE PR?SERVATIF : les largeurs de nos pr?servatifs sont ajustables pour s'adapter parfaitement ? chaque personne ; Cela r?duit l'effort n?cessaire et le contact possible avec les ongles lors de leur pose.</li>
<li data-mce-fragment=""1"">HYPOALLERG?NIQUE ET PRESQUE SANS ODEUR, NATURELLEMENT - Avec une ?paisseur de 0,07 mm, le pr?servatif est ultra fin, am?liorant l'intensit? et la sensibilit?. Le latex de caoutchouc naturel de qualit? sup?rieure les rend hypoallerg?niques et presque inodores.</li>
<li data-mce-fragment=""1"">DURABLE ET 100% VEGAN : Seules des mati?res premi?res exemptes d'ingr?dients d'origine animale et non test?es sur des animaux sont utilis?es dans la fabrication des produits MY.SIZE.</li>
<li data-mce-fragment=""1"">L'OFFRE : 10 pr?servatifs MY.SIZE d?clin?s en 4 variantes : 4 Classic, 2 Ribbed, 2 Flavor, 2 Color. 49mm. Marquage CE. Conform?ment ? la directive europ?enne 93/42/CEE relative aux dispositifs m?dicaux. Disponible dans d'autres largeurs nominales. Application de jaugeage en ligne gratuite incluse.</li>
</ul>";MY SIZE;;;;VRAI;Unit?s;3;;;;;;0.0;shopify;deny;manual;4.99;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_137069_b3525020f1f898ac7118b87cf866a25f_1.jpg?v=1698967622;1;;FAUX;;;;;;;;;;;;;;;kg;;1.85;VRAI;;;VRAI;;;VRAI;;;active
preservatifs-masculins-my-size-64-mm;;;;;;;;;10;;;;;;0.0;;deny;manual;12.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_137075_9ca303f8e138fcd28eaa019886394147_1.jpg?v=1698967629;2;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_137069_b3525020f1f898ac7118b87cf866a25f_1.jpg?v=1698967622;kg;;5.94;;;;;;;;;;
preservatifs-masculins-my-size-64-mm;;;;;;;;;28;;;;;;0.0;;deny;manual;24.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_137075_9ca303f8e138fcd28eaa019886394147_1.jpg?v=1698967629;kg;;14.67;;;;;;;;;;
preservatifs-masculins-my-size-64-mm;;;;;;;;;36;;;;;;0.0;shopify;deny;manual;29.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;;kg;;12.66;;;;;;;;;;
preservatifs-masculins-my-size-64-mm;;;;;;;;;80;;;;;;0.0;shopify;deny;manual;54.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;;kg;;30.49;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;"Pr?servatifs masculins ""My size"" 72 mm";"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">LARGE VARI?T? - Choisissez parmi notre assortiment de pr?servatifs naturels, bleus, c?tel?s et aromatis?s ? la fraise en fonction de votre humeur ou de vos pr?f?rences.</li>
<li data-mce-fragment=""1"">LE PR?SERVATIF : les largeurs de nos pr?servatifs sont ajustables pour s'adapter parfaitement ? chaque personne ; Cela r?duit l'effort n?cessaire et le contact possible avec les ongles lors de leur pose.</li>
<li data-mce-fragment=""1"">HYPOALLERG?NIQUE ET PRESQUE SANS ODEUR, NATURELLEMENT - Avec une ?paisseur de 0,07 mm, le pr?servatif est ultra fin, am?liorant l'intensit? et la sensibilit?. Le latex de caoutchouc naturel de qualit? sup?rieure les rend hypoallerg?niques et presque inodores.</li>
<li data-mce-fragment=""1"">DURABLE ET 100% VEGAN : Seules des mati?res premi?res exemptes d'ingr?dients d'origine animale et non test?es sur des animaux sont utilis?es dans la fabrication des produits MY.SIZE.</li>
<li data-mce-fragment=""1"">L'OFFRE : 10 pr?servatifs MY.SIZE d?clin?s en 4 variantes : 4 Classic, 2 Ribbed, 2 Flavor, 2 Color. 49mm. Marquage CE. Conform?ment ? la directive europ?enne 93/42/CEE relative aux dispositifs m?dicaux. Disponible dans d'autres largeurs nominales. Application de jaugeage en ligne gratuite incluse.</li>
</ul>";MY SIZE;;;;VRAI;Unit?s;3;;;;;;0.0;;deny;manual;4.99;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_137068_9231e3a829830653720477bd2186d79e_1.jpg?v=1698967507;1;;FAUX;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107640_3b5f351fab87588180df1a75dc89e068_1_8c103f19-fff0-4c32-bb90-266fdb343db8.jpg?v=1698967823;kg;;1.85;VRAI;;;VRAI;;;VRAI;;;active
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;10;;;;;;0.0;;deny;manual;12.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_137074_c15891381d6776cca14db2d356105657_1.jpg?v=1698967512;2;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107641_0a5ce565078b19b2a9e4132f68a4c073_1_fe1ea1e8-d648-4cb3-8f61-e316debba432.jpg?v=1698967831;kg;;5.94;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;28;;;;;;0.0;shopify;deny;manual;24.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_137074_c15891381d6776cca14db2d356105657_1_2979455d-a55c-459b-9f54-6d98df4a7cf1.jpg?v=1698967550;3;;;;;;;;;;;;;;;;;kg;;14.67;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;36;;;;;;0.0;;deny;manual;29.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107640_3b5f351fab87588180df1a75dc89e068_1.jpg?v=1698967791;4;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107642_6bca975de522fcfc2d4b715348a05a16_1_cc66322f-7d98-4b41-ab31-99e1128cba34.jpg?v=1698967838;kg;;12.66;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;80;;;;;;0.0;;deny;manual;54.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107641_0a5ce565078b19b2a9e4132f68a4c073_1.jpg?v=1698967804;5;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141261_4683ad15f767be8f92187e1efe2d8037_1.jpg?v=1698967823;kg;;30.49;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107642_6bca975de522fcfc2d4b715348a05a16_1.jpg?v=1698967802;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141261_4683ad15f767be8f92187e1efe2d8037_1.jpg?v=1698967823;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107640_3b5f351fab87588180df1a75dc89e068_1_8c103f19-fff0-4c32-bb90-266fdb343db8.jpg?v=1698967823;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107641_0a5ce565078b19b2a9e4132f68a4c073_1_fe1ea1e8-d648-4cb3-8f61-e316debba432.jpg?v=1698967831;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-60-mm;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107642_6bca975de522fcfc2d4b715348a05a16_1_cc66322f-7d98-4b41-ab31-99e1128cba34.jpg?v=1698967838;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
preservatifs-masculins-my-size-57-mm;"Pr?servatifs masculins ""My size"" 57 mm";"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">LARGE VARI?T? - Choisissez parmi notre assortiment de pr?servatifs naturels, bleus, c?tel?s et aromatis?s ? la fraise en fonction de votre humeur ou de vos pr?f?rences.</li>
<li data-mce-fragment=""1"">LE PR?SERVATIF : les largeurs de nos pr?servatifs sont ajustables pour s'adapter parfaitement ? chaque personne ; Cela r?duit l'effort n?cessaire et le contact possible avec les ongles lors de leur pose.</li>
<li data-mce-fragment=""1"">HYPOALLERG?NIQUE ET PRESQUE SANS ODEUR, NATURELLEMENT - Avec une ?paisseur de 0,07 mm, le pr?servatif est ultra fin, am?liorant l'intensit? et la sensibilit?. Le latex de caoutchouc naturel de qualit? sup?rieure les rend hypoallerg?niques et presque inodores.</li>
<li data-mce-fragment=""1"">DURABLE ET 100% VEGAN : Seules des mati?res premi?res exemptes d'ingr?dients d'origine animale et non test?es sur des animaux sont utilis?es dans la fabrication des produits MY.SIZE.</li>
<li data-mce-fragment=""1"">L'OFFRE : 10 pr?servatifs MY.SIZE d?clin?s en 4 variantes : 4 Classic, 2 Ribbed, 2 Flavor, 2 Color. 49mm. Marquage CE. Conform?ment ? la directive europ?enne 93/42/CEE relative aux dispositifs m?dicaux. Disponible dans d'autres largeurs nominales. Application de jaugeage en ligne gratuite incluse.</li>
</ul>";MY SIZE;;;;VRAI;Unit?s;3;;;;;;0.0;shopify;deny;manual;4.99;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141274_043b9552469de2d8954ff8ed4adecfe5_1.jpg?v=1698967441;1;;FAUX;;;;;;;;;;;;;;;kg;;1.85;VRAI;;;VRAI;;;VRAI;;;active
preservatifs-masculins-my-size-57-mm;;;;;;;;;10;;;;;;0.0;;deny;manual;12.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141271_f3b45d9641c516982cf0b0d333b6e43c_1.jpg?v=1698967447;2;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141274_043b9552469de2d8954ff8ed4adecfe5_1.jpg?v=1698967441;kg;;5.94;;;;;;;;;;
preservatifs-masculins-my-size-57-mm;;;;;;;;;28;;;;;;0.0;;deny;manual;24.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141271_f3b45d9641c516982cf0b0d333b6e43c_1.jpg?v=1698967447;kg;;14.67;;;;;;;;;;
preservatifs-masculins-my-size-57-mm;;;;;;;;;36;;;;;;0.0;shopify;deny;manual;29.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;;kg;;12.66;;;;;;;;;;
preservatifs-masculins-my-size-57-mm;;;;;;;;;80;;;;;;0.0;shopify;deny;manual;54.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;;kg;;30.49;;;;;;;;;;
preservatifs-masculins-my-size-53-mm;"Pr?servatifs masculins ""My size"" 53 mm";"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">LARGE VARI?T? - Choisissez parmi notre assortiment de pr?servatifs naturels, bleus, c?tel?s et aromatis?s ? la fraise en fonction de votre humeur ou de vos pr?f?rences.</li>
<li data-mce-fragment=""1"">LE PR?SERVATIF : les largeurs de nos pr?servatifs sont ajustables pour s'adapter parfaitement ? chaque personne ; Cela r?duit l'effort n?cessaire et le contact possible avec les ongles lors de leur pose.</li>
<li data-mce-fragment=""1"">HYPOALLERG?NIQUE ET PRESQUE SANS ODEUR, NATURELLEMENT - Avec une ?paisseur de 0,07 mm, le pr?servatif est ultra fin, am?liorant l'intensit? et la sensibilit?. Le latex de caoutchouc naturel de qualit? sup?rieure les rend hypoallerg?niques et presque inodores.</li>
<li data-mce-fragment=""1"">DURABLE ET 100% VEGAN : Seules des mati?res premi?res exemptes d'ingr?dients d'origine animale et non test?es sur des animaux sont utilis?es dans la fabrication des produits MY.SIZE.</li>
<li data-mce-fragment=""1"">L'OFFRE : 10 pr?servatifs MY.SIZE d?clin?s en 4 variantes : 4 Classic, 2 Ribbed, 2 Flavor, 2 Color. 49mm. Marquage CE. Conform?ment ? la directive europ?enne 93/42/CEE relative aux dispositifs m?dicaux. Disponible dans d'autres largeurs nominales. Application de jaugeage en ligne gratuite incluse.</li>
</ul>";MY SIZE;;;;VRAI;Unit?s;3;;;;;;0.0;shopify;deny;manual;4.99;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141273_caf564c35303e19500f61813597573fd_1.jpg?v=1698967346;1;;FAUX;;;;;;;;;;;;;;;kg;;1.85;VRAI;;;VRAI;;;VRAI;;;active
preservatifs-masculins-my-size-53-mm;;;;;;;;;10;;;;;;0.0;;deny;manual;12.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141276_c7c3135a75e40fed5416483f4207e7c3_1.jpg?v=1698967352;2;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141273_caf564c35303e19500f61813597573fd_1.jpg?v=1698967346;kg;;5.94;;;;;;;;;;
preservatifs-masculins-my-size-53-mm;;;;;;;;;28;;;;;;0.0;;deny;manual;24.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141276_c7c3135a75e40fed5416483f4207e7c3_1.jpg?v=1698967352;kg;;14.67;;;;;;;;;;
preservatifs-masculins-my-size-53-mm;;;;;;;;;36;;;;;;0.0;shopify;deny;manual;29.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;;kg;;12.66;;;;;;;;;;
preservatifs-masculins-my-size-53-mm;;;;;;;;;80;;;;;;0.0;shopify;deny;manual;54.95;;VRAI;VRAI;;;;;;;;;;;;;;;;;;;;kg;;30.49;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-4-mm;"Pr?servatifs masculins ""My size"" 45 mm";"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">LARGE VARI?T? - Choisissez parmi notre assortiment de pr?servatifs naturels, bleus, c?tel?s et aromatis?s ? la fraise en fonction de votre humeur ou de vos pr?f?rences.</li>
<li data-mce-fragment=""1"">LE PR?SERVATIF : les largeurs de nos pr?servatifs sont ajustables pour s'adapter parfaitement ? chaque personne ; Cela r?duit l'effort n?cessaire et le contact possible avec les ongles lors de leur pose.</li>
<li data-mce-fragment=""1"">HYPOALLERG?NIQUE ET PRESQUE SANS ODEUR, NATURELLEMENT - Avec une ?paisseur de 0,07 mm, le pr?servatif est ultra fin, am?liorant l'intensit? et la sensibilit?. Le latex de caoutchouc naturel de qualit? sup?rieure les rend hypoallerg?niques et presque inodores.</li>
<li data-mce-fragment=""1"">DURABLE ET 100% VEGAN : Seules des mati?res premi?res exemptes d'ingr?dients d'origine animale et non test?es sur des animaux sont utilis?es dans la fabrication des produits MY.SIZE.</li>
<li data-mce-fragment=""1"">L'OFFRE : 10 pr?servatifs MY.SIZE d?clin?s en 4 variantes : 4 Classic, 2 Ribbed, 2 Flavor, 2 Color. 49mm. Marquage CE. Conform?ment ? la directive europ?enne 93/42/CEE relative aux dispositifs m?dicaux. Disponible dans d'autres largeurs nominales. Application de jaugeage en ligne gratuite incluse.</li>
</ul>";MY SIZE;;;;VRAI;Unit?s;3;;;;;;0.0;;deny;manual;4.99;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107613_9f48003fb3ad64a733a2d34230f90e8b_1.jpg?v=1698967169;1;;FAUX;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107612_a5caafad3aee91e2dd0401b82ab9e143_1_189b9278-1c24-46b3-bd27-dfd8eac5afac.jpg?v=1698967268;kg;;1.85;VRAI;;;VRAI;;;VRAI;;;active
copie-de-preservatifs-masculins-my-size-4-mm;;;;;;;;;10;;;;;;0.0;;deny;manual;12.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107613_9f48003fb3ad64a733a2d34230f90e8b_1_b06b2ca2-6196-4d01-815d-7676b9587ed7.jpg?v=1698967196;2;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107613_9f48003fb3ad64a733a2d34230f90e8b_1_ff200b41-774f-43b4-a70d-dd3761822804.jpg?v=1698967274;kg;;5.94;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-4-mm;;;;;;;;;28;;;;;;0.0;shopify;deny;manual;24.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107612_a5caafad3aee91e2dd0401b82ab9e143_1.jpg?v=1698967198;3;;;;;;;;;;;;;;;;;kg;;14.67;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-4-mm;;;;;;;;;36;;;;;;0.0;shopify;deny;manual;29.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141269_f7509875427e256e4e0b530dc0229dd0_1.jpg?v=1698967205;4;;;;;;;;;;;;;;;;;kg;;12.66;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-4-mm;;;;;;;;;80;;;;;;0.0;shopify;deny;manual;54.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107613_9f48003fb3ad64a733a2d34230f90e8b_1_7cc16511-94cc-4b30-858d-a5e2c5f53489.jpg?v=1698967210;5;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141270_87d2c34a292abc72ae98bfdeb609e13f_1.jpg?v=1698967279;kg;;30.49;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-4-mm;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107612_a5caafad3aee91e2dd0401b82ab9e143_1_189b9278-1c24-46b3-bd27-dfd8eac5afac.jpg?v=1698967268;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-4-mm;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107613_9f48003fb3ad64a733a2d34230f90e8b_1_ff200b41-774f-43b4-a70d-dd3761822804.jpg?v=1698967274;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
copie-de-preservatifs-masculins-my-size-4-mm;;;;;;;;;;;;;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141270_87d2c34a292abc72ae98bfdeb609e13f_1.jpg?v=1698967279;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
preservatifs-masculins-my-size-47-mm;"Pr?servatifs masculins ""My size"" 47 mm";"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">LARGE VARI?T? - Choisissez parmi notre assortiment de pr?servatifs naturels, bleus, c?tel?s et aromatis?s ? la fraise en fonction de votre humeur ou de vos pr?f?rences.</li>
<li data-mce-fragment=""1"">LE PR?SERVATIF : les largeurs de nos pr?servatifs sont ajustables pour s'adapter parfaitement ? chaque personne ; Cela r?duit l'effort n?cessaire et le contact possible avec les ongles lors de leur pose.</li>
<li data-mce-fragment=""1"">HYPOALLERG?NIQUE ET PRESQUE SANS ODEUR, NATURELLEMENT - Avec une ?paisseur de 0,07 mm, le pr?servatif est ultra fin, am?liorant l'intensit? et la sensibilit?. Le latex de caoutchouc naturel de qualit? sup?rieure les rend hypoallerg?niques et presque inodores.</li>
<li data-mce-fragment=""1"">DURABLE ET 100% VEGAN : Seules des mati?res premi?res exemptes d'ingr?dients d'origine animale et non test?es sur des animaux sont utilis?es dans la fabrication des produits MY.SIZE.</li>
<li data-mce-fragment=""1"">L'OFFRE : 10 pr?servatifs MY.SIZE d?clin?s en 4 variantes : 4 Classic, 2 Ribbed, 2 Flavor, 2 Color. 49mm. Marquage CE. Conform?ment ? la directive europ?enne 93/42/CEE relative aux dispositifs m?dicaux. Disponible dans d'autres largeurs nominales. Application de jaugeage en ligne gratuite incluse.</li>
</ul>";MY SIZE;;;;VRAI;Unit?s;3;;;;;;0.0;;deny;manual;4.99;;VRAI;VRAI;D-228857;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107615_77b5d116414109922c483c569989a676_1.jpg?v=1698967061;1;;FAUX;;;;;;;;;;;;;;;kg;;1.85;VRAI;;;VRAI;;;VRAI;;;active
preservatifs-masculins-my-size-47-mm;;;;;;;;;10;;;;;;0.0;;deny;manual;12.95;;VRAI;VRAI;D-228858;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_107618_9d467c1f78c3838f5a07766e63a0de5b_1.jpg?v=1698967068;2;;;;;;;;;;;;;;;;;kg;;5.94;;;;;;;;;;
preservatifs-masculins-my-size-47-mm;;;;;;;;;28;;;;;;0.0;shopify;deny;manual;24.95;;VRAI;VRAI;;https://cdn.shopify.com/s/files/1/0781/4797/7543/files/img_141268_547c1b2e44416de56297f825dbe1182b_1.jpg?v=1698967075;3;;;;;;;;;;;;;;;;;kg;;14.67;;;;;;;;;;
preservatifs-masculins-my-size-47-mm;;;;;;;;;36;;;;;;0.0;;deny;manual;29.95;;VRAI;VRAI;D-228859;;;;;;;;;;;;;;;;;;;kg;;12.66;;;;;;;;;;
preservatifs-masculins-my-size-47-mm;;;;;;;;;80;;;;;;0.0;shopify;deny;manual;54.95;;VRAI;VRAI;D-233559;;;;;;;;;;;;;;;;;;;kg;;30.49;;;;;;;;;;
